řádek	od	komu	datetime	zpráva	text	
0000316	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • Velké podzemní město nazývané Telos má ležet pod horou Mt. Shasta v Californii a popisovali jej jedinci, kteří buď fyzicky do tohoto města cestovali nebo kteří podle jeho tvrzení telepaticky komunikovali s obyvateli tohoto města.	[316 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • Velké podzemní město nazývané Telos má ležet pod horou Mt. Shasta v Californii a popisovali jej jedinci, kteří buď fyzicky do tohoto města cestovali nebo kteří podle jeho tvrzení telepaticky komunikovali s obyvateli tohoto města.
0000317	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • Významný badatel UFO William Hamilton uvádí, že se sešel se zástupci Telosu, kteří mu popisovali vyspělou technologii a strukturu Telosu a jejich spojení na bývalou civilizaci Lemuřanů.	[317 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • Významný badatel UFO William Hamilton uvádí, že se sešel se zástupci Telosu, kteří mu popisovali vyspělou technologii a strukturu Telosu a jejich spojení na bývalou civilizaci Lemuřanů.
0000318	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • Hamiltom mluví o Telosiance jménem „Bonnie“ a o její rodině: „Bonnie, její matka Rana Mu a otec Ra Mu, a dále její sestra Judy, její bratranci Lorae a Matox, žijí a pohybují se v naší společnosti a částo se vracejí do Telosu pro odpočinek a zotavení. Bonnie vypráví, že její lidé používají vrtací stroje k vrtání tunelů v Zemi. Tyto hloubící stroje zahřejí skálu až k bodu tavení a ta pak zeskelnatí, tím eliminují požadavky na umístění trámů a podpěr. Trubkovitý tranzitní tunel se používá ke spojení měst, které existují v různých podzemních oblastech v naší hemisféře. Vlaky podzemní dráhy mohou být poháněny elektromagnetickými impulsy až do rychlosti 2500 mil za hodinu. Jeden tunel je spojen s jedním z jejich měst v džungli Matto Grosso v Brazílii. Potravu pěstují hydroponicky pod celospektrálním osvětlením v zahradách na které dohlíží automaty. Strava a zásoby Telosu mohou být distribuovány hojně pro populaci milión a půl lidí, kteří se netěší žádné peněžní ekonomice.“	[318 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • Hamiltom mluví o Telosiance jménem „Bonnie“ a o její rodině: „Bonnie, její matka Rana Mu a otec Ra Mu, a dále její sestra Judy, její bratranci Lorae a Matox, žijí a pohybují se v naší společnosti a částo se vracejí do Telosu pro odpočinek a zotavení. Bonnie vypráví, že její lidé používají vrtací stroje k vrtání tunelů v Zemi. Tyto hloubící stroje zahřejí skálu až k bodu tavení a ta pak zeskelnatí, tím eliminují požadavky na umístění trámů a podpěr. Trubkovitý tranzitní tunel se používá ke spojení měst, které existují v různých podzemních oblastech v naší hemisféře. Vlaky podzemní dráhy mohou být poháněny elektromagnetickými impulsy až do rychlosti 2500 mil za hodinu. Jeden tunel je spojen s jedním z jejich měst v džungli Matto Grosso v Brazílii. Potravu pěstují hydroponicky pod celospektrálním osvětlením v zahradách na které dohlíží automaty. Strava a zásoby Telosu mohou být distribuovány hojně pro populaci milión a půl lidí, kteří se netěší žádné peněžní ekonomice.“
0000319	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • Podle Dianne Robins, která podle jeho tvrzení měla telepatickou komunikaci s Telosiany, mohou být Telosiané pozůstatky prastarých Lemuřanů, kteří si z Mt. Shasta učinili svůj domov po destrukci jejich kontinentu.	[319 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • Podle Dianne Robins, která podle jeho tvrzení měla telepatickou komunikaci s Telosiany, mohou být Telosiané pozůstatky prastarých Lemuřanů, kteří si z Mt. Shasta učinili svůj domov po destrukci jejich kontinentu.
0000320	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • Jejich původní počet byl 15000. Tento pozůstatek Lemuřanů prospíval v podzemních jeskyních Mt. Shasty a vzrostl na populaci 1.5 miliónů.	[320 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • Jejich původní počet byl 15000. Tento pozůstatek Lemuřanů prospíval v podzemních jeskyních Mt. Shasty a vzrostl na populaci 1.5 miliónů.
0000321	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	Vegané (modrá rasa)	[321 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7] Vegané (modrá rasa)
0000322	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	Jde o královskou větev.	[322 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7] Jde o královskou větev.
0000323	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	členové Konfederace humanoidů	[323 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7] členové Konfederace humanoidů
0000324	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	postoj k lidem: přátelský	[324 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7] postoj k lidem: přátelský
0000325	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • Pravděpodobně odnož Lyřanů.	[325 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • Pravděpodobně odnož Lyřanů.
0000326	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • Výsledkem křížení Veganů a Lyřanů s lidmi se staly shodné události popisované v knize Enocha, kde se „Nephilim“ ženili/vdávali navzájem s lidmi a produkovali rasu obrů, která nakonec vymřela.	[326 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • Výsledkem křížení Veganů a Lyřanů s lidmi se staly shodné události popisované v knize Enocha, kde se „Nephilim“ ženili/vdávali navzájem s lidmi a produkovali rasu obrů, která nakonec vymřela.
0000327	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	původ: souhvězdí Lyra	[327 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7] původ: souhvězdí Lyra
0000328	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	vzdálenost: hvězda VEGA 25.05 světelných let	[328 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7] vzdálenost: hvězda VEGA 25.05 světelných let
0000329	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • Stejně jako Lyřané, co se týče globálního řešení, poskytují Vegané včetně přesných informací o lidské historii a Veganském odkazu, také pochopení galaktické historie, objevení lidské podstaty, diplomacii, řešení konfliktu a globální vzdělávání.	[329 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • Stejně jako Lyřané, co se týče globálního řešení, poskytují Vegané včetně přesných informací o lidské historii a Veganském odkazu, také pochopení galaktické historie, objevení lidské podstaty, diplomacii, řešení konfliktu a globální vzdělávání.
0000330	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • Vegané mohou být skupinou lidí s tmavší nebo „modrou“ pletí a byly pravděpodobně „modrou rasou“ vyspělých lidí o kterých je zmínka v různých Védských textech a ze kterých se odvozují hinduističtí bohové Višnu a Krišna.	[330 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • Vegané mohou být skupinou lidí s tmavší nebo „modrou“ pletí a byly pravděpodobně „modrou rasou“ vyspělých lidí o kterých je zmínka v různých Védských textech a ze kterých se odvozují hinduističtí bohové Višnu a Krišna.
0000331	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • Brazilský kontaktér Jefferosn Souza podle jeho tvrzení se sešel s Vegany z Lyry, které popisoval, že vypadají velmi podobně jako původní indiáni. Podle Alexe Colliera, byla Vega první hvězdný systém v Lyře, který byl obydlený lidmi. Vzhledem k seversky vypadajícím lidem z Lyry, sehráli Vegané důležitou kolonizační roli po celé galaxii.	[331 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • Brazilský kontaktér Jefferosn Souza podle jeho tvrzení se sešel s Vegany z Lyry, které popisoval, že vypadají velmi podobně jako původní indiáni. Podle Alexe Colliera, byla Vega první hvězdný systém v Lyře, který byl obydlený lidmi. Vzhledem k seversky vypadajícím lidem z Lyry, sehráli Vegané důležitou kolonizační roli po celé galaxii.
0000332	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • První mimozemšťané, kteří přišli na Zem byli...lidé ze světů, které existují v jiné dimenzi v oblasti systémů Lyra a Vega. První Lyřané spolu s Vegany přišli na Zem původně před 22 milióny lety. Jejich pobyt zde byl velmi krátký a oni pokračovali ve svých cestách k ostatním hvězdokupám a planetám. Jejich historie je značně temná, třebaže se přepadové skupiny příležitostně vracely na Zem. Přibližně před 389000 lety několik miliónů Lyřanů a Veganů znovu opustili své rodné světy, vstoupili do řádu našeho vesmíru a času v této dimenzi a přišli na Zem, kde se smísili s pozemšťany.	[332 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • První mimozemšťané, kteří přišli na Zem byli...lidé ze světů, které existují v jiné dimenzi v oblasti systémů Lyra a Vega. První Lyřané spolu s Vegany přišli na Zem původně před 22 milióny lety. Jejich pobyt zde byl velmi krátký a oni pokračovali ve svých cestách k ostatním hvězdokupám a planetám. Jejich historie je značně temná, třebaže se přepadové skupiny příležitostně vracely na Zem. Přibližně před 389000 lety několik miliónů Lyřanů a Veganů znovu opustili své rodné světy, vstoupili do řádu našeho vesmíru a času v této dimenzi a přišli na Zem, kde se smísili s pozemšťany.
0000333	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • Co je významné je, že výsledkem křížení Veganů a Lyřanů s lidmi se staly shodné události popisované v knize Enocha, kde se „Nephilim“ ženili/vdávali navzájem s lidmi a produkovali rasu obrů, která nakonec vymřela. Meier popisuje tyto události následovně: „Rozmnožovali se normálním způsobem a skrze manipulaci genů genetickými inženýry. Výsledkem genetického inženýrství byla výroba bytostí, které byly zčásti lidské, zčásti zvířecí, což zahrnovalo obry, titány, a další kreatury. Během stovek a tisíců let byly tyto bytosti ještě jednou přemístěny a nakonec vyhynuly, protože se nemohly reprodukovat nebo protože se podmínky pro jejich život ukázaly fatální.“	[333 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • Co je významné je, že výsledkem křížení Veganů a Lyřanů s lidmi se staly shodné události popisované v knize Enocha, kde se „Nephilim“ ženili/vdávali navzájem s lidmi a produkovali rasu obrů, která nakonec vymřela. Meier popisuje tyto události následovně: „Rozmnožovali se normálním způsobem a skrze manipulaci genů genetickými inženýry. Výsledkem genetického inženýrství byla výroba bytostí, které byly zčásti lidské, zčásti zvířecí, což zahrnovalo obry, titány, a další kreatury. Během stovek a tisíců let byly tyto bytosti ještě jednou přemístěny a nakonec vyhynuly, protože se nemohly reprodukovat nebo protože se podmínky pro jejich život ukázaly fatální.“
0000334	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • Další paralelní události popisované v knize Enocha se týkaly toho, že vůdci „Nephilim“ byli potrestáni za své aktivity na Zemi. Meier popisuje, jak byli vůdci z Vegy a Lyry zodpovědní za nesčetné přestupky proti původním obyvatelům Země a jiných světů: „Mnoho miliónů Lyřanů a Veganů, kteří opustili své rodné světy, byli pod vedením 144207 vůdců a jejich zástupců atd., kteří panovali nad svými následovníky v jakémsi hierarchickém uspořádání. Tito vůdci také přenesli toto chování na pozemské lidi, se kterými se navzájem smísili v minulosti, aby vytvořili lidské potomky různých typů. Těchto 144207 vůdců a jejich podřízených byli vskutku původci, kteří byli v podstatě zodpovědní za přečiny, falešné učení a falešná náboženství, která byla lidmi na Zemi vstřebána a napodobena. Avšak ne všechno, co vůdci přinesli na Zem bylo zlé, falešné nebo trestné; pozemšťanům bylo představeno mnoho cenných věcí a idejí, to se týká řemesel, profesí, filosofií, způsobů myšlení, lékařství, technologie a m	[334 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • Další paralelní události popisované v knize Enocha se týkaly toho, že vůdci „Nephilim“ byli potrestáni za své aktivity na Zemi. Meier popisuje, jak byli vůdci z Vegy a Lyry zodpovědní za nesčetné přestupky proti původním obyvatelům Země a jiných světů: „Mnoho miliónů Lyřanů a Veganů, kteří opustili své rodné světy, byli pod vedením 144207 vůdců a jejich zástupců atd., kteří panovali nad svými následovníky v jakémsi hierarchickém uspořádání. Tito vůdci také přenesli toto chování na pozemské lidi, se kterými se navzájem smísili v minulosti, aby vytvořili lidské potomky různých typů. Těchto 144207 vůdců a jejich podřízených byli vskutku původci, kteří byli v podstatě zodpovědní za přečiny, falešné učení a falešná náboženství, která byla lidmi na Zemi vstřebána a napodobena. Avšak ne všechno, co vůdci přinesli na Zem bylo zlé, falešné nebo trestné; pozemšťanům bylo představeno mnoho cenných věcí a idejí, to se týká řemesel, profesí, filosofií, způsobů myšlení, lékařství, technologie a m
0000335	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • Podle Lyssa Royal, byli Lyřané a Vegané strategičtí konkurenti, když přišlo na kolonizování jiných světů a nakonec z toho začala v souhvězdí Lyra zničující občanská válka – tzv. Lyřanské války. Alex Collier se také odkazuje na zničující galaktickou válku v Lyře, ale její příčina byla spíše vnější než vnitřní občanská válka mezi Lyřany a Vegany. Podle Meiera Vegané, kteří se v současné éře na Zem vracejí, se snaží lidstvu pomoci, napravit minulé chyby, aby asistovali při osídlování hvězd.	[335 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • Podle Lyssa Royal, byli Lyřané a Vegané strategičtí konkurenti, když přišlo na kolonizování jiných světů a nakonec z toho začala v souhvězdí Lyra zničující občanská válka – tzv. Lyřanské války. Alex Collier se také odkazuje na zničující galaktickou válku v Lyře, ale její příčina byla spíše vnější než vnitřní občanská válka mezi Lyřany a Vegany. Podle Meiera Vegané, kteří se v současné éře na Zem vracejí, se snaží lidstvu pomoci, napravit minulé chyby, aby asistovali při osídlování hvězd.
0000336	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • Vysoce rozvinutý duchovním charakter.	[336 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • Vysoce rozvinutý duchovním charakter.
0000337	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • Jsou informováni o situaci na Zemi a provádějí zde různé akce. Pocházejí od Arctury a Vegy.	[337 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • Jsou informováni o situaci na Zemi a provádějí zde různé akce. Pocházejí od Arctury a Vegy.
0000338	SOFIE.AI	ALEŠ	2026.02.18 18:45:32	7	 • Modří mají průsvitnou kůži, velké mandlové oči a mírný vzrůst. Hlavní myšlenkou jejich učení je: „Naslouchej svým pocitům“, podle čehož se budou řídit svou vlastní cestou, používat své vlastní prostředky a nepodlehnou něčím vlivům. Informace o Modrých přišla od Roberta Morningsky (Robert Morningsky – tanečník Hopiů a Apačů).	[338 SOFIE.AI:ALEŠ 2026.02.18 18:45:32 #7]  • Modří mají průsvitnou kůži, velké mandlové oči a mírný vzrůst. Hlavní myšlenkou jejich učení je: „Naslouchej svým pocitům“, podle čehož se budou řídit svou vlastní cestou, používat své vlastní prostředky a nepodlehnou něčím vlivům. Informace o Modrých přišla od Roberta Morningsky (Robert Morningsky – tanečník Hopiů a Apačů).
